                                                                                      
      Beta             Mach             AoA             Re/1e6             CLo             CLi            CLtot              CDo              CDi             CDtot              CSo              CSi            CStot               L/D              E               CMox             CMoy             CMoz             CMix             CMiy             CMiz             CMxtot           CMytot           CMztot           CFox             CFoy             CFoz             CFix             CFiy             CFiz             CFxtot           CFytot           CFztot           CLwtot           CDwtot           CSwtot           CLiw             CDiw             CSiw             CFwxtot          CFwytot          CFwztot         CFiwx            CFiwy            CFiwz           LoDw              Ew            StallFactor 
  0.000000000000   0.200000000000  10.000000000000  10.000000000000  -0.001720986054   0.737438329803   0.735717343749   0.009760196920   0.050124021091   0.059884218011   0.000000000000   0.000000429214   0.000000429214  12.285663371522   0.889285014185   0.000000000000  -0.000080948345   0.000000051403  -0.000005247834  -0.668756382727   0.000000204992  -0.000005247834  -0.668837331072   0.000000256395   0.009910763690   0.000000000000   0.000000000000  -0.078692297529   0.000000429214   0.734938929478  -0.068781533840   0.000000429214   0.734938929478   0.734578802608   0.051580728928   0.000000320840   0.736299788662   0.041820532008   0.000000320840  -0.076761168672   0.000000320840   0.732375799588  -0.086671932361   0.000000320840   0.732375799588  14.241342025965   1.065853031199   1.000000000000 
  0.000000000000   0.200000000000  11.000000000000  10.000000000000  -0.002004821761   0.810720402061   0.808715580300   0.010313913843   0.060615916114   0.070929829957   0.000000000000   0.000002644577   0.000002644577  11.401628634793   0.888525377720   0.000000000000  -0.000082536003   0.000000074376  -0.000007011254  -0.736911682097   0.000001007616  -0.000007011254  -0.736994218100   0.000001081992   0.010506956222   0.000000000000   0.000000000000  -0.095190514441   0.000002644577   0.807391246896  -0.084683558219   0.000002644577   0.807391246896   0.808943530650   0.061011272025   0.000000424730   0.810948352411   0.050697358182   0.000000424730  -0.094463379283   0.000000424730   0.805722459082  -0.104970335506   0.000000424730   0.805722459082  13.258919275108   1.062358704529   1.000000000000 
  0.000000000000   0.200000000000  12.000000000000  10.000000000000  -0.002320076006   0.883297510697   0.880977434692   0.010915099432   0.071997508392   0.082912607825   0.000000000000   0.000005944792   0.000005944792  10.625373604881   0.887722017553   0.000000000000  -0.000084353545   0.000000195717  -0.000018207124  -0.804519295646   0.000002278350  -0.000018207124  -0.804603649190   0.000002474067   0.011158949247   0.000000000000   0.000000000000  -0.113223688852   0.000005944792   0.878964464527  -0.102064739605   0.000005944792   0.878964464527   0.883308296046   0.071467807339   0.000000705796   0.885628372052   0.060552707907   0.000000705796  -0.113744057066   0.000000705796   0.878864883149  -0.124903006312   0.000000705796   0.878864883149  12.359527022459   1.055506444187   1.000000000000 
  0.000000000000   0.200000000000  13.000000000000  10.000000000000  -0.002669126019   0.955096572965   0.952427446946   0.011561254958   0.084263445396   0.095824700355   0.000000000000   0.000015821052   0.000015821052   9.939268721117   0.886521926381   0.000000000000  -0.000086413151   0.000000330526  -0.000026981287  -0.871555361683   0.000005773845  -0.000026981287  -0.871641774835   0.000006104371   0.011865363455   0.000000000000   0.000000000000  -0.132746202339   0.000015821052   0.949572660561  -0.120880838884   0.000015821052   0.949572660561   0.957028697183   0.083176695947   0.000000963446   0.959697823203   0.071615440989   0.000000963446  -0.134239731850   0.000000963446   0.951210799126  -0.146105095305   0.000000963446   0.951210799126  11.505971549872   1.043090580810   1.000000000000 
  0.000000000000   0.200000000000  14.000000000000  10.000000000000  -0.003055195129   1.021784982098   1.018729786969   0.012253718370   0.095924268486   0.108177986856   0.000000000000   0.000139583077   0.000139583077   9.417163478251   0.890952197190   0.000000000000  -0.000088725349   0.000000379103  -0.000058565300  -0.931652278306   0.000048421079  -0.000058565300  -0.931741003656   0.000048800181   0.012628849162   0.000000000000   0.000000000000  -0.154117252006   0.000139583077   1.014639782169  -0.141488402844   0.000139583077   1.014639782169   1.029721765365   0.093099712243   0.000002084642   1.032776960493   0.080845993873   0.000002084642  -0.158777988510   0.000002084642   1.021657487052  -0.171406837673   0.000002084642   1.021657487052  11.060418346702   1.057120256392   1.000000000000 
  0.000000000000   0.200000000000  15.000000000000  10.000000000000  -0.003484045166   1.103932095236   1.100448050070   0.013002633577   0.112855628934   0.125858262511   0.000000000000   0.000024356901   0.000024356901   8.743550309037   0.883650961910   0.000000000000  -0.000091314065  -0.000000256551   0.000024564439  -1.013963135513   0.000007931248   0.000024564439  -1.014054449578   0.000007674697   0.013461316825   0.000000000000   0.000000000000  -0.176708484118   0.000024356901   1.095525707373  -0.163247167293   0.000024356901   1.095525707373   1.107531740095   0.107595895704  -0.000000454370   1.111015785261   0.094593262128  -0.000000454370  -0.182720652928  -0.000000454370   1.097641378176  -0.196181969753  -0.000000454370   1.097641378176  10.293438544692   1.054250406650   1.000000000000 
  0.000000000000   0.200000000000  16.000000000000  10.000000000000  -0.003959999952   1.184311909129   1.180351909177   0.013810161030   0.130579817086   0.144389978116   0.000000000000   0.000230886459   0.000230886459   8.174749553801   0.878641773607   0.000000000000  -0.000094233560  -0.000001626434   0.000271057290  -1.095264333289   0.000181864446   0.000271057290  -1.095358566849   0.000180238012   0.014366702729   0.000000000000   0.000000000000  -0.200919226668   0.000230886459   1.174426349794  -0.186552523939   0.000230886459   1.174426349794   1.184146748178   0.122288833527  -0.000003185280   1.188106748130   0.108478672497  -0.000003185280  -0.208843507057  -0.000003185280   1.171982282113  -0.223210209786  -0.000003185280   1.171982282113   9.683196037007   1.057653817482   1.000000000000 
  0.000000000000   0.200000000000  17.000000000000  10.000000000000  -0.004478956053   1.257667872771   1.253188916718   0.014650005133   0.147531295689   0.162181300822   0.000000000000  -0.000013543500  -0.000013543500   7.727086355622   0.876624942683   0.000000000000  -0.000097481784  -0.000002340739   0.000160984805  -1.167646493009  -0.000006485927   0.000160984805  -1.167743974793  -0.000008826665   0.015319389600   0.000000000000   0.000000000000  -0.226621620216  -0.000013543500   1.245847744573  -0.211302230616  -0.000013543500   1.245847744573   1.260130645055   0.137358455781  -0.000005127020   1.264609601107   0.122708450649  -0.000005127020  -0.237070000333  -0.000005127020   1.245228654875  -0.252389389932  -0.000005127020   1.245228654875   9.174030371020   1.053958492214   1.000000000000 
  0.000000000000   0.200000000000  18.000000000000  10.000000000000  -0.005039660102   1.329632644834   1.324592984732   0.015510478928   0.165273736181   0.180784215109   0.000000000000  -0.000014494257  -0.000014494257   7.326928315795   0.874230483659   0.000000000000  -0.000100984489  -0.000001747002   0.000115592319  -1.237933025374  -0.000009152136   0.000115592319  -1.238034009863  -0.000010899138   0.016308682673   0.000000000000   0.000000000000  -0.253694419762  -0.000014494257   1.315628184352  -0.237385737089  -0.000014494257   1.315628184352   1.334500162200   0.152925914728  -0.000003534199   1.339539822302   0.137415435800  -0.000003534199  -0.266942041404  -0.000003534199   1.316441781788  -0.283250724076  -0.000003534199   1.316441781788   8.726448781277   1.051463669107   1.000000000000 
  0.000000000000   0.400000000000   0.000000000000  10.000000000000   0.000000000000   0.000000000000   0.000000000000   0.007077675348   0.000000000000   0.007077675348   0.000000000000   0.000000000000   0.000000000000   0.000000000000        -nan(ind)   0.000000000000  -0.000074577742   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000  -0.000074577742   0.000000000000   0.007077675348   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.007077675348   0.000000000000   0.000000000000   0.000000000000   0.007077675348   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.007077675348   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000        -nan(ind)   1.000000000000 
  0.000000000000   0.400000000000   1.000000000000  10.000000000000  -0.000124045549   0.075018465878   0.074894420330   0.007106564724   0.000511373989   0.007617938714   0.000000000000   0.000000000039   0.000000000039   9.831323556735   0.903285799793   0.000000000000  -0.000074628017   0.000000000139  -0.000000139427  -0.066147464792   0.000000003603  -0.000000139427  -0.066222092809   0.000000003741   0.007107647254   0.000000000000   0.000000000000  -0.000797956652   0.000000000039   0.075015964909   0.006309690601   0.000000000039   0.075015964909   0.074924145072   0.007543131311   0.000000004577   0.075048190620   0.000436566587   0.000000004577   0.006234375824   0.000000004577   0.075044379555  -0.000873271430   0.000000004577   0.075044379555   9.932764256823   1.058067376078   1.000000000000 
  0.000000000000   0.400000000000   2.000000000000  10.000000000000  -0.000251192274   0.150006639912   0.149755447637   0.007193205588   0.002045231819   0.009238437408   0.000000000000  -0.000000006191  -0.000000006191  16.210040836013   0.902999704066   0.000000000000  -0.000074781641   0.000000000468  -0.000000235079  -0.132277076759   0.000000008105  -0.000000235079  -0.132351858400   0.000000008573   0.007197590166   0.000000000000   0.000000000000  -0.003191170315  -0.000000006191   0.149986637481   0.004006419850  -0.000000006191   0.149986637481   0.149892365446   0.008939680903   0.000000011026   0.150143557721   0.001746475315   0.000000011026   0.003703066977   0.000000011026   0.150113045431  -0.003494523188   0.000000011026   0.150113045431  16.767082301284   1.057469127705   1.000000000000 
  0.000000000000   0.400000000000   3.000000000000  10.000000000000  -0.000384544173   0.225568962472   0.225184418299   0.007337539926   0.004630820292   0.011968360219   0.000000000000  -0.000000032654  -0.000000032654  18.814976670264   0.901744773796   0.000000000000  -0.000075045626   0.000000001117  -0.000000368489  -0.199331136237   0.000000015085  -0.000000368489  -0.199406181863   0.000000016202   0.007347609570   0.000000000000   0.000000000000  -0.007180893436  -0.000000032654   0.225502186457   0.000166716134  -0.000000032654   0.225502186457   0.224977101923   0.011269263572   0.000000021515   0.225361646096   0.003931723646   0.000000021515  -0.000520572324   0.000000021515   0.225258566309  -0.007868181894   0.000000021515   0.225258566309  19.963780284177   1.062083293014   1.000000000000 
  0.000000000000   0.400000000000   4.000000000000  10.000000000000  -0.000527208877   0.300790390980   0.300263182103   0.007539438204   0.008233378275   0.015772816479   0.000000000000  -0.000000066297  -0.000000066297  19.036751141257   0.901760039353   0.000000000000  -0.000075429648   0.000000001701  -0.000000423899  -0.266118867614   0.000000030393  -0.000000423899  -0.266194297262   0.000000032094   0.007557848744   0.000000000000   0.000000000000  -0.012768754832  -0.000000066297   0.300632012141  -0.005210906088  -0.000000066297   0.300632012141   0.300221745573   0.014535162649   0.000000031708   0.300748954450   0.006995724445   0.000000031708  -0.006442654589   0.000000031708   0.300504342182  -0.014000503333   0.000000031708   0.300504342182  20.654859723030   1.061295592061   1.000000000000 
  0.000000000000   0.400000000000   5.000000000000  10.000000000000  -0.000682297097   0.377175307214   0.376493010117   0.007798691505   0.012980609027   0.020779300532   0.000000000000  -0.000000157628  -0.000000157628  18.118656570566   0.899256644538   0.000000000000  -0.000075945576   0.000000003265  -0.000000654368  -0.334814986008   0.000000013929  -0.000000654368  -0.334890931584   0.000000017194   0.007828481240   0.000000000000   0.000000000000  -0.019941780156  -0.000000157628   0.376871375919  -0.012113298916  -0.000000157628   0.376871375919   0.375659226630   0.018741506422   0.000000047617   0.376341523727   0.010942814917   0.000000047617  -0.014070669585   0.000000047617   0.375863159771  -0.021899150825   0.000000047617   0.375863159771  20.044238609619   1.066718116512   1.000000000000 
  0.000000000000   0.400000000000   6.000000000000  10.000000000000  -0.000852914513   0.452663704798   0.451810790285   0.008114939524   0.018702614873   0.026817554397   0.000000000000  -0.000000064284  -0.000000064284  16.847576165844   0.898826267708   0.000000000000  -0.000076606280   0.000000004045  -0.000000671839  -0.402570266247   0.000000089022  -0.000000671839  -0.402646872528   0.000000093067   0.008159638879   0.000000000000   0.000000000000  -0.028716081448  -0.000000064284   0.452138921252  -0.020556442568  -0.000000064284   0.452138921252   0.451298044846   0.023892182644   0.000000070266   0.452150959359   0.015777243120   0.000000070266  -0.023412192336   0.000000070266   0.451323200072  -0.031571831215   0.000000070266   0.451323200072  18.888941691398   1.065484089622   1.000000000000 
  0.000000000000   0.400000000000   7.000000000000  10.000000000000  -0.001042159862   0.528136901728   0.527094741866   0.008487710946   0.025465590946   0.033953301891   0.000000000000  -0.000000326718  -0.000000326718  15.524108481476   0.898438798753   0.000000000000  -0.000077425788   0.000000009933  -0.000001438377  -0.470656923537  -0.000000097597  -0.000001438377  -0.470734349325  -0.000000087664   0.008551452174   0.000000000000   0.000000000000  -0.039087923149  -0.000000326718   0.527303724198  -0.030536470976  -0.000000326718   0.527303724198   0.527143943516   0.029991796348   0.000000110513   0.528186103378   0.021504085402   0.000000110513  -0.034474444230   0.000000110513   0.526869773027  -0.043025896404   0.000000110513   0.526869773027  17.576271104234   1.063950152295   1.000000000000 
  0.000000000000   0.400000000000   8.000000000000  10.000000000000  -0.001253111574   0.604139628403   0.602886516829   0.008916352152   0.033349889944   0.042266242096   0.000000000000  -0.000000314332  -0.000000314332  14.264019863896   0.897514816849   0.000000000000  -0.000078419605   0.000000016176  -0.000002121064  -0.540332810474  -0.000000025504  -0.000002121064  -0.540411230080  -0.000000009328   0.009003978249   0.000000000000   0.000000000000  -0.051054654390  -0.000000314332   0.602901590669  -0.042050676141  -0.000000314332   0.602901590669   0.603195213216   0.037045078811   0.000000153898   0.604448324790   0.028128726659   0.000000153898  -0.047263989657   0.000000153898   0.602480637359  -0.056267967906   0.000000153898   0.602480637359  16.282735320718   1.064108614932   1.000000000000 
  0.000000000000   0.400000000000   9.000000000000  10.000000000000  -0.001488804668   0.679410582566   0.677921777898   0.009399942726   0.042197289115   0.051597231841   0.000000000000  -0.000000457587  -0.000000457587  13.138723798078   0.896890676407   0.000000000000  -0.000079601603   0.000000029743  -0.000003456466  -0.609025289015  -0.000000130945  -0.000003456466  -0.609104890618  -0.000000101202   0.009517114194   0.000000000000   0.000000000000  -0.064605460563  -0.000000457587   0.677647021226  -0.055088346369  -0.000000457587   0.677647021226   0.679422375630   0.045056352831   0.000000218445   0.680911180298   0.035656410105   0.000000218445  -0.061783441508   0.000000218445   0.678105925201  -0.071300555702   0.000000218445   0.678105925201  15.079391316563   1.061417990913   1.000000000000 
  0.000000000000   0.400000000000  10.000000000000  10.000000000000  -0.001752234531   0.757656538645   0.755904304114   0.009937415838   0.052617530503   0.062554946341   0.000000000000  -0.000000207229  -0.000000207229  12.083845456257   0.894268770090   0.000000000000  -0.000080988089   0.000000056973  -0.000006162547  -0.682438097182  -0.000000022061  -0.000006162547  -0.682519085271   0.000000034913   0.010090716496   0.000000000000   0.000000000000  -0.079747525249  -0.000000207229   0.755282971663  -0.069656808754  -0.000000207229   0.755282971663   0.755814619039   0.054039075907   0.000000323264   0.757566853570   0.044101660069   0.000000323264  -0.078027730331   0.000000323264   0.753715883724  -0.088118446827   0.000000323264   0.753715883724  13.986446036585   1.066948822675   1.000000000000 
  0.000000000000   0.400000000000  11.000000000000  10.000000000000  -0.002046241430   0.833230983375   0.831184741945   0.010526999566   0.063708394257   0.074235393823   0.000000000000   0.000002172926   0.000002172926  11.196609853397   0.893024461368   0.000000000000  -0.000082594525   0.000000119295  -0.000011958367  -0.753349785144   0.000001083586  -0.000011958367  -0.753432379669   0.000001202881   0.010724030205   0.000000000000   0.000000000000  -0.096450075238   0.000002172926   0.830078318077  -0.085726045033   0.000002172926   0.830078318077   0.832290892670   0.064036901641   0.000000508024   0.834337134099   0.053509902075   0.000000508024  -0.095948225697   0.000000508024   0.829218181649  -0.106672255902   0.000000508024   0.829218181649  12.997051252326   1.063226660100   1.000000000000 
  0.000000000000   0.400000000000  12.000000000000  10.000000000000  -0.002373492544   0.907407152150   0.905033659606   0.011166404488   0.075622990509   0.086789394996   0.000000000000   0.000008128589   0.000008128589  10.427929122478   0.891949990440   0.000000000000  -0.000084434520   0.000000247364  -0.000023492575  -0.822062050896   0.000003099380  -0.000023492575  -0.822146485416   0.000003346744   0.011415868607   0.000000000000   0.000000000000  -0.114690108537   0.000008128589   0.903301032586  -0.103274239931   0.000008128589   0.903301032586   0.908600043700   0.075217044920   0.000000777542   0.910973536244   0.064050640432   0.000000777542  -0.115335199340   0.000000777542   0.904383455760  -0.126751067946   0.000000777542   0.904383455760  12.079709388524   1.053103063542   1.000000000000 
  0.000000000000   0.400000000000  13.000000000000  10.000000000000  -0.002736671119   0.977250046659   0.974513375540   0.011853824927   0.087591585720   0.099445410647   0.000000000000   0.000022994280   0.000022994280   9.799480631637   0.892849191124   0.000000000000  -0.000086519566   0.000000379130  -0.000029122628  -0.885199345666   0.000007044317  -0.000029122628  -0.885285865232   0.000007423448   0.012165629216   0.000000000000   0.000000000000  -0.134486809301   0.000022994280   0.971907010833  -0.122321180085   0.000022994280   0.971907010833   0.983068515079   0.087092377790   0.000001655534   0.985805186198   0.075238552863   0.000001655534  -0.136282093169   0.000001655534   0.977464054935  -0.148447722385   0.000001655534   0.977464054935  11.287652720248   1.039441529414   1.000000000000 
  0.000000000000   0.400000000000  14.000000000000  10.000000000000  -0.003140365929   1.055602103760   1.052461737831   0.012595319791   0.102326497104   0.114921816895   0.000000000000   0.000053430327   0.000053430327   9.158067338911   0.891434451256   0.000000000000  -0.000088863099   0.000000173857  -0.000005795102  -0.960541601112   0.000018311335  -0.000005795102  -0.960630464211   0.000018485192   0.012980908243   0.000000000000   0.000000000000  -0.156086299116   0.000053430327   1.049001230075  -0.143105390873   0.000053430327   1.049001230075   1.061858211547   0.098494312829   0.000000026564   1.064998577475   0.085898993038   0.000000026564  -0.161318140595   0.000000026564   1.054144415440  -0.174299048837   0.000000026564   1.054144415440  10.780908877314   1.061914250309   1.000000000000 
  0.000000000000   0.400000000000  15.000000000000  10.000000000000  -0.003590957886   1.139085061966   1.135494104080   0.013401637280   0.119987338748   0.133388976028   0.000000000000   0.000013552909   0.000013552909   8.512653278366   0.884910270299   0.000000000000  -0.000091516486  -0.000000986176   0.000075150756  -1.043940850368   0.000004514761   0.000075150756  -1.044032366854   0.000003528585   0.013874395854   0.000000000000   0.000000000000  -0.178918038704   0.000013552909   1.131326688133  -0.165043642850   0.000013552909   1.131326688133   1.140202517669   0.113878518836  -0.000001541447   1.143793475555   0.100476881556  -0.000001541447  -0.185107924443  -0.000001541447   1.130824988519  -0.198982320298  -0.000001541447   1.130824988519  10.012445975982   1.056740881279   1.000000000000 
  0.000000000000   0.400000000000  16.000000000000  10.000000000000  -0.004088263838   1.215930899897   1.211842636059   0.014257470357   0.137050589999   0.151308060356   0.000000000000  -0.000006376748  -0.000006376748   8.009108260384   0.882422221818   0.000000000000  -0.000094528769  -0.000002098072   0.000148267816  -1.118434915389  -0.000003245159   0.000148267816  -1.118529444158  -0.000005343232   0.014832038369   0.000000000000   0.000000000000  -0.203414495532  -0.000006376748   1.206604061219  -0.188582457163  -0.000006376748   1.206604061219   1.218947991785   0.129033485893  -0.000004082185   1.223036255623   0.114776015535  -0.000004082185  -0.211952653852  -0.000004082185   1.207294462707  -0.226784692222  -0.000004082185   1.207294462707   9.446757044126   1.053673849575   1.000000000000 
  0.000000000000   0.400000000000  17.000000000000  10.000000000000  -0.004627494360   1.291091713689   1.286464219329   0.015135852045   0.154994167801   0.170130019846   0.000000000000  -0.000013583046  -0.000013583046   7.561653260794   0.879315960440   0.000000000000  -0.000097820435  -0.000001985417   0.000129954933  -1.193627207530  -0.000007453286   0.000129954933  -1.193725027965  -0.000009438703   0.015827435711   0.000000000000   0.000000000000  -0.229257025470  -0.000013583046   1.279993055247  -0.213429589759  -0.000013583046   1.279993055247   1.295800095158   0.144746750725  -0.000004422634   1.300427589518   0.129610898680  -0.000004422634  -0.240433276673  -0.000004422634   1.281499648039  -0.256260712383  -0.000004422634   1.281499648039   8.952187794659   1.051523034795   1.000000000000 
  0.000000000000   0.400000000000  18.000000000000  10.000000000000  -0.005213568611   1.364634666936   1.359421098325   0.016045714284   0.173504658197   0.189550372481   0.000000000000  -0.000023859823  -0.000023859823   7.171819714894   0.877125550864   0.000000000000  -0.000101350400  -0.000001165868   0.000070496727  -1.265344856612  -0.000016055851   0.000070496727  -1.265446207012  -0.000017221719   0.016871462430   0.000000000000   0.000000000000  -0.256682567410  -0.000023859823   1.351460580338  -0.239811104980  -0.000023859823   1.351460580338   1.371785605380   0.160978046491  -0.000002607110   1.376999173991   0.144932332208  -0.000002607110  -0.270805844605  -0.000002607110   1.354390591044  -0.287677307036  -0.000002607110   1.354390591044   8.521569464158   1.050044297092   1.000000000000 
